full_text,value
"['berani', 'ganjarmahfud', 'tawar', 'program', 'kuliah', 'gratis', 'tunjuk', 'komitmen', 'untuk', 'bangun', 'masa', 'depan', 'lebih', 'baik', 'prajurit', 'tni', 'polri', 'ganjar', 'pranowo', 'bukti', 'lebih', 'baik', 'fajarraiha', 'ganjarmahfud', 'ganjarpresidenrakyat', 'coblos', 'httpstcofjcwcts']",HOAX
"['ganjarmahfud', 'buah', 'bijak', 'kuliah', 'gratis', 'unggul', 'tunjuk', 'mereka', 'pimpin', 'cerdas', 'komitmen', 'sejahtera', 'prajurit', 'tni', 'polri', 'ganjar', 'pranowo', 'dia', 'betul', 'rakyat', 'akan', 'ganjarmahfud', 'ganjarpresidenrakyat', 'coblos', 'httpstcolugmobbm']",HOAX
"['ganjarmahfud', 'paham', 'betul', 'hidup', 'prajurit', 'tni', 'polri', 'bukti', 'program', 'kuliah', 'gratis', 'mereka', 'usung', 'semangat', 'capai', 'menang', 'ganjar', 'pranowo', 'yang', 'baik', 'rakyat', 'dimanaayaaa', 'ganjarmahfud', 'ganjarpresidenrakyat', 'coblos', 'httpstcokjrggwbtg']",HOAX
"['airantiereal', 'anak', 'papah', 'papah', 'kebelet', 'kuasa', 'instan', 'padahal', 'pundak', 'nanti', 'bintang', 'gemilangkarir', 'moncer', 'army', 'alir', 'darah', 'sarwo', 'edhi', 'kau', 'sirna', 'jabat', 'gubernur', 'tahun', 'padahal', 'impi', 'sarwo', 'edhie', 'turun', 'jadi', 'panglima', 'tni']",HOAX
"['kemhan', 'ri', 'officialptdi', 'kemenbumn', 'puspen', 'tni', 'tni', 'ad', 'bad', 'juga', 'punya', 'pesawat', 'hercules']",HOAX
"['dekatmonas', 'puspen', 'tni', 'lanjut', 'ngebokeb', 'orang', 'otak', 'mikirin', 'selangkang', 'gak', 'perna', 'pikir', 'bebas', 'httpstcoyksalhqsx']",HOAX
"['patroli', 'pilar', 'polsek', 'petang', 'sambang', 'bri', 'unit', 'petang', 'mangupura', 'polsek', 'petang', 'gelar', 'patroli', 'pilar', 'diri', 'unsur', 'tni', 'polri', 'satpol', 'rangka', 'pelihara', 'situasi', 'kamtibmas', 'daerah', 'petang', 'tetap', 'kondusif', 'giat', 'patroli', 'sebut', 'sasar', 'obyek', 'httpstcodbyjtqvwz']",HOAX
"['sinergitas', 'tnipolri', 'satpol', 'aman', 'giat', 'pleno', 'ppk', 'mengwi', 'mangupura', 'beri', 'aman', 'selamat', 'masyarakat', 'rangka', 'cipta', 'situasi', 'kamtibmas', 'kondusif', 'polisi', 'resor', 'badung', 'sama', 'tni', 'satpol', 'kabupaten', 'badung', 'httpstcokppmwinh']",HOAX
"['kemhan', 'ri', 'officialptdi', 'kemenbumn', 'puspen', 'tni', 'tni', 'ad', 'produksi', 'dlm', 'negeri', 'jadi', 'prioritas', 'belanja', 'negara', 'lanjut', 'tingkat', 'mutu', 'kembang', 'produksi']",HOAX
"['ardisatriawan', 'gaji', 'tni', 'murah']",HOAX
"['rafsakbar', 'nah', 'benar', 'agak', 'gatel', 'liat', 'organik', 'kodam', 'kostrad', 'knp', 'kodam', 'notabene', 'koter', 'gak', 'pisah', 'gtu', 'bikin', 'national', 'guard', 'misal', 'jadi', 'satu', 'tni', 'lebih', 'fokus', 'tugas', 'hankam', 'gak', 'diribetin', 'sama', 'tugas', 'sosial', 'kyk', 'skrng']",HOAX
"['sinergitas', 'tni', 'polri', 'unsur', 'kait', 'kabupaten', 'ponorogo', 'bersih', 'alir', 'sungai', 'httpstcofnrfyxgn', 'httpstcooedaqwngtm']",HOAX
"['telegramnow', 'besok', 'jemput', 'puspen', 'tni', 'udah', 'bagus', 'akun']",HOAX
"['mayor', 'nate', 'streher', 'pas', 'seskoal', 'bangun', 'sahabat', 'hubung', 'dalam', 'rekanrekan', 'tni', 'mereka', 'ada', 'kamp', 'latih', 'pimpin', 'sindikat', 'anugerah', 'sabuk', 'juara', 'kakordos', 'laksma', 'tni', 'riduwan', 'yelyel', 'baik', 'httpstcopipmyyso']",HOAX
"['gagal', 'hijrah', 'lucu', 'deh', 'kamu', 'banser', 'ustadz', 'khaliid', 'basallamah', 'aja', 'pernah', 'isi', 'tausiyah', 'mabes', 'tni', 'polri', 'bukan', 'jaga', 'nkri', 'malah', 'phobia', 'aneh']",HOAX
"['bengkeldodo', 'supriyantost', 'bangsaygsujud', 'b', 'hendratmo', 'askencana', 'are', 'inismyname', 'andreassolusi', 'almaghribis', 'alexemeru', 'aditbandit', 'adie', 'ndons', 'back', 'percaya', 'kpu', 'lantas', 'percaya', 'siapa', 'tidak', 'ada', 'saya', 'percaya', 'semua', 'departemen', 'kpu', 'bawaslu', 'polisi', 'tni', 'kpk', 'semua', 'kondisi', 'disekenario', 'aku', 'percaya', 'gusti', 'mboten', 'sare', 'suatu', 'hari', 'becik', 'titik', 'ala', 'tara']",HOAX
"['inspektur', 'pussenif', 'brigjen', 'tni', 'irwan', 'subekti', 'pimpin', 'giat', 'entry', 'meeting', 'verifikasi', 'sertijab', 'danpussenif', 'tempat', 'aula', 'ahmad', 'yani', 'pussenif', 'bandung', 'senin', 'httpstcoxybgqbfqp']",HOAX
"['telegramnow', 'divhumas', 'polri', 'puspen', 'tni', 'tniau', 'tni', 'ad', 'mohon', 'lacak', 'guna', 'akun', 'jelas', 'jelas', 'arah', 'provokasi', 'utk', 'tindak', 'makar', 'mohon', 'atensi']",HOAX
"['patroli', 'gabung', 'bea', 'cukai', 'sintete', 'kanwil', 'kalbagbar', 'satgas', 'pamtas', 'tni', 'yonarmed', 'jalur', 'inspeksi', 'patroli', 'batas', 'sektor', 'kanan', 'plbn', 'aruk', 'beacukai', 'makinbaik', 'httpstcoauniahutd']",HOAX
"['jabat', 'mantan', 'panglima', 'tni', 'isi', 'mantan', 'mayor', 'nama', 'jabat', 'politik', 'gapapa', 'lah', 'selamat', 'kerja', 'karya', 'mas', 'ahy', 'semangat', 'rekonsiliasi', 'nasional', 'presiden', 'dukung']",HOAX
"['rangka', 'jaga', 'harkamtibmas', 'lama', 'masa', 'pebghitungan', 'suara', 'milu', 'bhabinkamtibmas', 'sama', 'tni', 'polpp', 'sambang', 'tokoh', 'masyarakat', 'polres', 'bogor', 'humas', 'polsek', 'cibungbulang', 'bripka', 'ade', 'chandra', 'bhabinkamtibmas', 'desa', 'cibatok', 'camat', 'cibungbulang', 'kabupaten', 'bogor', 'httpstcoohydmk']",HOAX
"['sinergitas', 'tni', 'polri', 'personil', 'polsek', 'darangdan', 'koramil', 'darangdan', 'laksana', 'aman', 'gudang', 'logistik', 'milu', 'ppk', 'darangdan', 'httpstcolsaljaeolb']",HOAX
"['darurat', 'aman', 'nasional', 'makin', 'lewat', 'banget', 'jokowi', 'rakyat', 'bakal', 'bentur', 'tni', 'besok', 'feb', 'demo', 'bawaslu', 'httpstcombvdzyb']",HOAX
"['speedingjunkie', 'gara', 'liat', 'video', 'tni', 'jaman', 'reformasi', 'dom', 'aceh', 'dulu', 'demen', 'senpi', 'buat', 'belgia', 'rata', 'pada', 'pake', 'fnc', 'minim', 'pas', 'aceh']",HOAX
"['divifkostrad', 'kembang', 'teknologi', 'militer', 'pesat', 'tni', 'ikut', 'kembang', 'teknologi', 'militer', 'tni', 'garda', 'depan', 'jaga', 'daulat', 'nkri', 'semua', 'ancam', 'luar', 'maupun', 'dalam', 'bravo', 'tni']",HOAX
"['longer', 'military', 'enthusiast', 'senjata', 'tni', 'jaman', 'reformasi', 'dulu', 'lumayan', 'mantep', 'untuk', 'jaman', 'banyak', 'pake', 'senjata', 'belgia', 'kyk', 'fnc', 'minim', 'sama', 'm']",HOAX
"['pns', 'tni', 'amp', 'polri', 'happy', 'gegara', 'berita', 'httpstcoiakgadgco']",HOAX
"['laksana', 'kryd', 'patroli', 'pilar', 'tni', 'polri', 'jaga', 'kamtibmas', 'wilayah', 'hukum', 'polsek', 'lohbener', 'httpstcovlgurmch']",HOAX
"['tugas', 'sie', 'bpkb', 'subditregident', 'ditlantas', 'polda', 'diy', 'beri', 'layan', 'ikan', 'layan', 'regident', 'ranmor', 'milik', 'terbit', 'bpkb', 'senin', 'februari', 'rtmcditlantasdiy', 'poldajogja', 'tni', 'angkat', 'laut', 'ind', 'uniform', 'ntmc', 'polri', 'tnipolrimengabdi', 'tni', 'polriid', 'httpstconbcwadb']",HOAX
"['bangwin', 'bukan', 'lengser', 'jatuh', 'kalau', 'shrt', 'mau', 'bertahansebagian', 'tni', 'polri', 'msh', 'dukung', 'kuasa', 'terus', 'tdk', 'korban', 'rakyat', 'jatuh', 'krn', 'mahasiswa', 'amin', 'hanya', 'dongeng']",HOAX
"['majuterdepanberkelanjutan', 'mamang', 'filmmaker', 'mamangfilmmaker', 'mang', 'tenet', 'mangtenet', 'listoftimelines', 'asmara', 'moerni', 'mayor', 'jenderal', 'tni', 'tit', 'purn', 'adnan', 'kapau', 'gani', 'biasa', 'singkat', 'gani', 'httpstcoklwhjqrfz']",HOAX
"['rangka', 'pelihara', 'asah', 'mampu', 'prajurit', 'tni', 'kodim', 'ss', 'gelar', 'latih', 'orang', 'dasar', 'latorsar', 'umum', 'teritorial', 'tempat', 'aula', 'makodim', 'senin', 'httpstcojcchzxatcs']",HOAX
"['rochmaddjunaedi', 'buah', 'jatuh', 'tak', 'jauh', 'pohon', 'induk', 'sby', 'malu', 'sesal', 'pernah', 'angkat', 'moeldoko', 'jadi', 'panglima', 'tni', 'dah', 'lupa', 'die', 'jogetin', 'aja', 'httpstcoyzkdyflj']",HOAX
"['karana', 'propaganda', 'ambisi', 'bapak', 'mula', 'calon', 'gubernur', 'dki', 'jakarta', 'pasang', 'ibu', 'silvyngorbanin', 'prestasi', 'tni', 'karir', 'politik']",HOAX
"['bakar', 'batu', 'rangka', 'bangun', 'pos', 'tni', 'baru', 'distrik', 'sak', 'mabes', 'tni', 'lihat', 'video', 'jefri', 'syukur', 'hasyim', 'tiktok', 'httpstcotfijnmctee']",HOAX
"['minggu', 'sore', 'bareng', 'abang', 'tni', 'begini', 'suasana', 'pos', 'satgas', 'yonif', 'kostrad', 'datang', 'anakanak', 'httpstconuglzkqwxs']",HOAX
"['kompascom', 'dah', 'lupa', 'die', 'sby', 'malu', 'sesal', 'pernah', 'angkat', 'moeldoko', 'jadi', 'panglima', 'tni', 'jogetin', 'aja', 'httpstcoyzkdyflj']",HOAX
"['gue', 'yakin', 'banget', 'kalo', 'ahy', 'nyagub', 'skrg', 'udah', 'bintang', 'ahy', 'tuh', 'pintar', 'potensial', 'jadi', 'panglima', 'tni']",HOAX
"['pantesan', 'unsur', 'masuk', 'aing', 'rek', 'basmi', 'alat', 'macammacam', 'mana', 'koma', 'sia', 'anjing', 'tah', 'pokokna', 'basmi', 'bunuh', 'warna', 'ursula', 'economic', 'aing', 'beak', 'heeee', 'pokok', 'suka', 'jabat', 'tni', 'masuk', 'perintah', 'bupati', 'sok', 'ligemited']",HOAX
"['tmmd', 'reguler', 'kodim', 'sragen', 'dapat', 'sosok', 'tni', 'anggota', 'satgas', 'pandai', 'tukang', 'sosok', 'sebut', 'serda', 'irwan', 'turut', 'guna', 'ahli', 'tukang', 'ikut', 'jadi', 'tim', 'cor', 'jalan', 'hubung', 'desa', 'jabung', 'httpstcolmdbfwdm']",HOAX
"['ada', 'pesawat', 'cn', 'karya', 'anak', 'bangsa', 'rupa', 'satu', 'upaya', 'wujud', 'mandiri', 'industri', 'tahan', 'negeri', 'penuh', 'butuh', 'tni', 'sesuai', 'instruksi', 'presiden', 'joko', 'widodo', 'jokowi', 'resmi', 'holding', 'bumn', 'industri', 'tahan', 'defend']",HOAX
"['tradisi', 'terima', 'sambut', 'komandan', 'baru', 'brigif', 'tri', 'shakti', 'balajaya', 'httpstcofusejexp', 'tni', 'ad', 'puspen', 'tni', 'cakra', 'kostrad', 'penkostrad', 'divifkostrad', 'httpstcowdzvmm']",HOAX
"['rafsakbar', 'pprc', 'nya', 'tni', 'kan', 'kostrad', 'asa', 'kostrad', 'gak', 'desain', 'utk', 'oli', 'gmn', 'abang', 'nya']",HOAX
"['fanka', 'dam', 'nebuchanedzar', 'i', 'operasi', 'seroja', 'darat', 'marinir', 'tni', 'pantai', 'utara', 'dil', 'timor', 'timur']",HOAX
"['sinergitas', 'tni', 'polri', 'bentuk', 'aman', 'giat', 'masyarakat', 'httpstcozgzfsjlmw']",HOAX
"['personil', 'polresta', 'bengkulu', 'sama', 'tni', 'unsur', 'kait', 'lain', 'laksana', 'aman', 'awal', 'datang', 'logistik', 'milu', 'kpu', 'kota', 'bengkulu', 'httpstcoplkdxsmbgv']",HOAX
"['sinergitas', 'tni', 'polri', 'httpstcouwsujttxa']",HOAX
"['sinergitas', 'tni', 'polri', 'kawal', 'rapat', 'pleno', 'hitung', 'suara', 'milu', 'tingkat', 'ppk', 'peureulak', 'httpstcobozflojwh']",HOAX
"['hateminnn', 'ayat', 'alsair', 'nyonyakimthyg', 'freakinmouthh', 'carolineputri', 'wepe', 'semua', 'instansi', 'negara', 'saat', 'seluruh', 'jajar', 'polisi', 'tnibabinsa', 'aman', 'berontak', 'aktif', 'anggap', 'ancam', 'negara', 'prabowo', 'lah', 'antar', 'orang', 'selamat', 'bawa', 'rumah', 'masing', 'habibie', 'mencobotnya', 'bisik', 'wiranto']",HOAX
"['tanggap', 'darurat', 'upaya', 'selamat', 'korban', 'harta', 'barang', 'harga', 'tetap', 'prioritas', 'korbanmanusia', 'pulih', 'rekonstruksi', 'rehabilitasi', 'pln', 'pdam', 'jalan', 'kondisi', 'darurat', 'perlu', 'kerjasama', 'tim', 'tanggap', 'darurat', 'contoh', 'dinsos', 'dinkes', 'bpbdbnpb', 'pmi', 'tni']",HOAX
"['mossad', 'inteljen', 'israel', 'ejek', 'tni', 'amerika', 'serikat', 'karena', 'beda', 'pandang', 'saat', 'sama', 'perintah', 'kirim', 'amunisi', 'bantu', 'israel']",HOAX
"['puspen', 'tni', 'prajurit', 'garda', 'depan', 'bangsa', 'negara', 'perang', 'jadi', 'siap', 'hadap', 'segala', 'situasi', 'masuk', 'situasi', 'buruk', 'siap', 'korban', 'jiwa', 'raga', 'lindung', 'utama', 'prajurit', 'allah', 'swt', 'karena', 'laksana', 'ibadah', 'wajib', 'utama', 'prajurit']",HOAX
"['resepsi', 'nikah', 'ratu', 'amp', 'dodi', 'pedang', 'pora', 'tni', 'adat', 'minangkabau', 'httpstcocavifcbs', 'lewat', 'youtube']",HOAX
"['arsip', 'negara', 'indonesia', 'kota', 'palembang', 'id', 'invo', 'berita', 'ada', 'facebook', 'twitter', 'istergam', 'nama', 'hasan', 'naga', 'api', 'youtube', 'ijin', 'tni', 'palima', 'jedera', 'invo', 'app', 'persto', 'seruru', 'dunia', 'bender', 'invo', 'nama', 'kaisar', 'bumi', 'dewa', 'setor', 'langgi', 'maaf', 'httpstcokmwohrwut']",HOAX
"['dah', 'lupa', 'deh', 'sby', 'malu', 'sesal', 'pernah', 'angkat', 'moeldoko', 'jadi', 'panglima', 'tni', 'jogetin', 'aja', 'httpstcoyzkdyflj']",HOAX
"['maretttta', 'didoain', 'jadi', 'tni']",HOAX
"['tmmd', 'kodim', 'gowa', 'rintis', 'jalan', 'baru', 'desa', 'panaikang', 'gowa', 'satu', 'tugas', 'tni', 'bangun', 'desa', 'tmmd', 'kodim', 'gowa', 'rintis', 'jalan', 'baru', 'desa', 'panaikang', 'camat', 'pattallassang', 'kabupaten', 'gowa', 'sulawesi', 'selatan', 'senin', 'httpstcosgyyvwpyhk']",HOAX
"['nudebouquet', 'nape', 'panjang', 'sikit', 'biar', 'kayak', 'tni']",HOAX
"['tni', 'amerika', 'httpstcorepjknpma']",HOAX
"['temu', 'turut', 'hadir', 'panglima', 'tni', 'jenderal', 'agus', 'subiyanto', 'menteri', 'negeri', 'tito', 'karnavian', 'wakil', 'menteri', 'tahan', 'letjen', 'purn', 'herindra', 'ketua', 'komisi', 'dpr', 'meutya', 'viada', 'hafid', 'australiatakdukungpapuamerdeka', 'httpstconwizpvycw']",HOAX
"['hateminnn', 'ayat', 'alsair', 'nyonyakimthyg', 'freakinmouthh', 'carolineputri', 'wepe', 'hah', 'nyulik', 'aktif', 'mana', 'pdhl', 'fakta', 'orang', 'dibebasin', 'sehat', 'walahfiat', 'ngebunuh', 'timtim', 'asa', 'atas', 'prabowo', 'luhut', 'sintong', 'benny', 'moerdani', 'tau', 'kan', 'kalau', 'tni', 'itu', 'harus', 'tunggu', 'komando', 'atas', 'ohh', 'papua', 'bebas', 'sandra', 'mapenduma']",HOAX
"['acara', 'serah', 'terima', 'jabat', 'sertijab', 'kementerianatrbpn', 'tadi', 'ucap', 'terima', 'kasih', 'hormat', 'senior', 'sekaligus', 'dahulu', 'marsekal', 'tni', 'purn', 'haditjahjanto', 'ibu', 'nanik', 'istumawati', 'atas', 'sambut', 'begitu', 'cont', 'httpstcofstojgpu', 'httpstcovjpbeuop']",HOAX
"['reaksi', 'adalah', 'bentuk', 'pesan', 'ajar', 'presiden', 'jokowi', 'anda', 'jangan', 'mainmain', 'menyalahgunakan', 'kuasa', 'intervensi', 'nafsu', 'nepotisme', 'politisasi', 'bansos', 'mobilisasi', 'asn', 'jabat', 'kades', 'tni', 'amp', 'polri', 'ada', 'konsekuensi', 'anda', 'tanggung']",HOAX
"['aryprasetyo', 'koteka', 'nakula', 'anakkolong', 'memoryusang', 'islah', 'bahrawi', 'miduk', 'mikuroq', 'seruanhl', 'vita', 'avp', 'bisa', 'beking', 'aparat', 'punya', 'bedil', 'entah', 'tni', 'polisi', 'berani', 'kejaksaanri']",HOAX
"['danpushidrosal', 'beri', 'kuliah', 'umum', 'pas', 'dikreg', 'lii', 'sesko', 'tni', 'httpstcocplucaxb']",HOAX
"['micheladam', 'pelihara', 'tni', 'pelihara', 'angkat', 'perang', 'jangan', 'tni', 'asai', 'partai', 'politik', 'mana', 'ingat', 'prajurit', 'bukan', 'prajurit', 'sewaankita', 'masuk', 'tentara', 'keinsyafan', 'jiwa', 'sedia', 'korban', 'bangsa', 'negara', 'jenderal', 'soedirman']",HOAX
"['prestasi', 'tim', 'karate', 'yonwalprotneg', 'paspampres', 'international', 'open', 'karate', 'championship', 'esa', 'unggul', 'cup', 'berita', 'lengkap', 'httpstcotoogcxrgmw', 'tniadmengabdidanmembangunbersamarakyat', 'tniad', 'puspomad', 'yonwalprotneg', 'httpstcofzsohncwrw']",HOAX
"['kuat', 'hubung', 'diplomasi', 'tni', 'gelar', 'courtesy', 'saudi', 'commander', 'the', 'western', 'fleet', 'httpstcocjtfqbaxcg']",HOAX
"['bunuh', 'diri', 'muslimin', 'anggota', 'tnigara', 'gara', 'judi', 'kenal', 'orang']",HOAX
"['semua', 'pegawai', 'tni', 'pecat', 'jalur', 'huk', 'bupati', 'kerja', 'pak', 'presiden', 'jokowi', 'dodo', 'haaaa']",HOAX
"['tvonenews', 'pantesan', 'bupati', 'sama', 'pegawai', 'lurah', 'patukeurr', 'uteuk', 'anjing', 'beak', 'anjing', 'bunuh', 'unsur', 'tni', 'pol', 'haaaaa']",FAKTA
"['ab', 'sinergitas', 'tni', 'polri', 'wilayah', 'hukum', 'cibinong', 'polres', 'bogor', 'giat', 'operasi', 'mantab', 'brata', 'sekaligus', 'sambang', 'warga', 'bina', 'ikan', 'pesan', 'kamtibmas', 'beri', 'edukasi', 'tppo', 'ajak', 'cegah', 'provokasi', 'httpstcomrhftjmkw']",HOAX
"['mutasi', 'baru', 'panglima', 'tni', 'langsung', 'ganti', 'pangdam', 'daftar', 'nama', 'httpstcozhsrgtnxe']",HOAX
"['prajurit', 'batalyon', 'zeni', 'tempur', 'jp', 'kostrad', 'prada', 'firzi', 'ikut', 'dalam', 'juara', 'pencak', 'silat', 'panglerman', 'selenggara', 'paserpan', 'kabupaten', 'pasuruan', 'minggu', 'tni', 'tniad', 'pendivifkostrad', 'pendivifkostrad', 'pendivifkostrad', 'penkostrad', 'httpstcoxqfmrdl']",HOAX
"['kalimat', 'akhir', 'alhamdulillah', 'anies', 'kalah', 'kerja', 'senyap', 'pak', 'prabowo', 'sejak', 'muncul', 'covid', 'bukan', 'kerah', 'tni', 'turun', 'tangan', 'bantu', 'atas', 'covid', 'juga', 'langsung', 'berfikir', 'jauh', 'depan', 'antisipasi', 'segala', 'masalah', 'mungkin', 'muncul', 'depan']",HOAX
"['geloraco', 'masih', 'mau', 'bantah', 'milu', 'tsm', 'kumandang', 'tkn', 'lawan', 'pilpres', 'rafli', 'harun', 'akademis', 'peduli', 'demokrasi', 'pensiun', 'tni', 'polri', 'kuat', 'prof', 'bakti']",HOAX
"['forum', 'selamat', 'reformasi', 'demokrasi', 'fprd', 'marsekal', 'tni', 'purn', 'agus', 'supriatna', 'sampai', 'petisi', 'fprd', 'minta', 'jokowi', 'mundur', 'sukarela', 'desak', 'dpr', 'laku', 'hak', 'angket', 'hakangketdpr', 'httpstcogqilv']",HOAX
"['wajib', 'jokowi', 'makzulkantangkap', 'semua', 'jabat', 'asn', 'tni', 'polri', 'tidak', 'netral', 'penyelengaraan', 'milu']",HOAX
"['kuta', 'barat', 'personel', 'polres', 'kuta', 'barat', 'tni', 'kodim', 'bar', 'sat', 'pol', 'pemkap', 'kuta', 'barat', 'laksana', 'giat', 'aman', 'rapat', 'pleno', 'tetap', 'oleh', 'suara', 'kpud', 'kabupaten', 'kuta', 'barat', 'rumah', 'joglo', 'hotel', 'sidodadi', 'lurah', 'simpang', 'raya', 'camat', 'barong', 'tongkok', 'httpstcochbqvvkj']",HOAX
"['buah', 'rekonsiliasi', 'silahturahmi', 'sikap', 'benar', 'prajurit', 'tni', 'negarawan']",HOAX
"['prajurit', 'batalyon', 'zeni', 'tempur', 'jp', 'kostrad', 'ikut', 'tanding', 'seleksi', 'rokky', 'fight', 'kota', 'batu', 'malang', 'tanding', 'sebut', 'langsung', 'batu', 'sport', 'centre', 'malang', 'sabtu', 'tni', 'tniad', 'pendivifkostrad', 'pendivifkostrad', 'pendivifkostrad', 'penkostrad', 'httpstcofqbzcxruv']",HOAX
"['tdi', 'mlm', 'jga', 'dpt', 'tni', 'dinas', 'papua', 'anter', 'rspad', 'jagain', 'nyokap', 'ktnya', 'lebih', 'berat', 'jagain', 'nyokap', 'ketimbang', 'ktmu', 'kkb', 'sma', 'bikin', 'anis', 'kalah', 'karna', 'pas', 'debat', 'soal', 'tahan', 'negara', 'banyak', 'tni', 'kga', 'mlh', 'lwan', 'kkb', 'mudah', 'tpi', 'strategi', 'tni', 'serang', 'defensif']",HOAX
"['tasyfin', 'boediantar', 'gin', 'ajabrapa', 'jumlah', 'asn', 'tnipolri', 'bserta', 'keluarga', 'nya', 'brapa', 'jumlah', 'rakyat', 'trima', 'bansos', 'tgl', 'smp', 'juta', 'orang', 'lagi', 'asn', 'tnipolri', 'nyoblos', 'tps', 'wilayah', 'tempat', 'tinggal', 'bukan', 'kantor', 'otomatis', 'coblos', 'sesuai', 'pilih', 'pribadi', 'bukan', 'paksa']",HOAX
"['tiyahharti', 'muldirun', 'ravenclawace', 'mjb', 'kak', 'rusun', 'sewa', 'lama', 'asn', 'sistim', 'milik', 'tetap', 'dgn', 'potong', 'gaji', 'apa', 'gimana', 'soal', 'lumayan', 'kalo', 'kek', 'rumah', 'dinas', 'tni', 'cuma', 'lama', 'jabat', 'pas', 'pensiun', 'kudu', 'nyari', 'rumah', 'sendiri']",HOAX
"['hmmm', 'biar', 'tanggung', 'sedikit', 'rincikan', 'jawa', 'cuma', 'hasil', 'jongos', 'marsose', 'buruh', 'kebun', 'tembakau', 'serdadu', 'knil', 'legion', 'mangkunegaran', 'ribu', 'personel', 'peta', 'inti', 'tkrtni', 'perang', 'merdeka', 'divisi', 'teritorium', 'utama', 'tni', 'slw', 'dip', 'brw']",HOAX
"['wantimpres', 'gelar', 'temu', 'batas', 'tema', 'kelola', 'aman', 'siber', 'indonesia', 'kantor', 'wantimpres', 'hadir', 'narasumber', 'kepala', 'pusat', 'hubung', 'tni', 'temu', 'sebut', 'bahas', 'upaya', 'lindung', 'dapat', 'laku', 'ancam', 'siber', 'httpstcoleqsrxw']",HOAX
"['sijunjung', 'biasa', 'kerja', 'satgas', 'tni', 'manunggal', 'bangun', 'desa', 'tmmd', 'kodim', 'ssd', 'tugas', 'jorong', 'aur', 'seriau', 'nagari', 'tanjung', 'bonai', 'aur', 'selatan', 'kec', 'sumpur', 'kudus', 'kab', 'sijunjung', 'laksana', 'apel', 'pagi', 'rutin', 'senin', 'httpstcoywmbau']",HOAX
"['jiniyaigoya', 'tanyarlfes', 'kalo', 'orde', 'baru', 'lewat', 'golkartp', 'bukan', 'dinasti', 'lebih', 'tepat', 'junta', 'militerkarena', 'kuasa', 'org', 'militer', 'lewat', 'dwi', 'fungsi', 'abri', 'amp', 'tni', 'polri', 'pasti', 'kursi', 'legislatif']",HOAX
"['htklnl', 'jokowi', 'mau', 'tahan', 'pak', 'listyosigitp', 'puspen', 'tni', 'bgmn', 'mgkn', 'kln', 'juang', 'bawah', 'smp', 'level', 'atas', 'mau', 'atur', 'bocil', 'jelas', 'juntrungannyaindonesia', 'bukan', 'inggrisanak', 'raja', 'ganti', 'tahtamskpn', 'bgt', 'mrk', 'dipersiapkn', 'didik', 'mumpuni', 'gibran', 'tweet', 'rengek', 'mnt', 'tahta']",HOAX
"['danpushidrosal', 'adakan', 'kunjung', 'kerja', 'institut', 'teknologi', 'bandung', 'httpstcoxggdpadtn']",FAKTA
"['airantiereal', 'brarrti', 'tdak', 'mnghormati', 'tuju', 'polisi', 'anda', 'tidk', 'stuju', 'brimob', 'anda', 'tida', 'stuju', 'tni', 'selaku', 'awas', 'anda', 'stuju', 'kpps', 'slaku', 'laksana', 'lapang', 'dengan', 'nyawa', 'taruh', 'pindah', 'negara', 'pak', 'klo', 'stuju', 'gtu', 'kok', 'repot']",HOAX
"['apa', 'anjir', 'jauh', 'jauh', 'pak', 'tni', 'cari', 'vana', 'universe', 'aja', 'hushus']",HOAX
"['rekan', 'widyutatni', 'jamin', 'stabilitaskondusifitas', 'tekan', 'polarisasi', 'aman', 'nasional', 'internasional', 'tetap', 'presiden', 'republik', 'indonesia', 'milu', 'httpstcoixzutyxx']",HOAX
"['bengkeldodo', 'antonysyah', 'sutoposolo', 'bospurwa', 'ekowboy', 'ko', 'aliong', 'islah', 'bahrawi', 'lembayung', 'ariefbudiawan', 'capriondeni', 'alfatih', 'ghazy', 'apa', 'duga', 'kasus', 'anggota', 'tni', 'kampanye', 'bukan', 'curang']",HOAX
"['cegah', 'tawur', 'genk', 'motor', 'polsek', 'sukaraja', 'laksana', 'kryd', 'sama', 'tni', 'amp', 'pol', 'polresbogorhadir', 'httpstcosjibcpsvo']",FAKTA
"['kasad', 'pimpin', 'sertijab', 'danpuspenerbad', 'asintel', 'kasad', 'naik', 'pangkat', 'pati', 'tni', 'tniaddihatirakyat', 'tniadprima', 'httpstcohdiihxn']",HOAX
"['realfedinuril', 'agusyudhoyono', 'jadi', 'tni', 'kan', 'dulu', 'pindah', 'haluan', 'jdi', 'politikusuangnya', 'lebih', 'gede', 'kayak']",HOAX
"['boediantar', 'lebih', 'percaya', 'purnawirawan', 'tni', 'sih', 'drpd', 'buzzerrp']",HOAX
"['peduli', 'lingkung', 'bersih', 'sehat', 'jadi', 'giat', 'rutin', 'tni', 'koramil', 'mangkutana', 'httpstcodmppxfs']",HOAX
"['apa', 'jokowi', 'listyosigitp', 'divhumas', 'polri', 'puspen', 'tni']",HOAX
"['ryuljitn', 'seluruh', 'masyarakat', 'indonesia', 'unsur', 'tni', 'polri', 'akademisi', 'para', 'selenggara', 'negara', 'satu', 'padu', 'sinergi', 'beri', 'dukung', 'bangun']",HOAX
